0,000670 
0,003560 
0,006520 
0,008320 
0,010500 
0,012860 
0,015240 
0,019660 
0,021940 
0,029350 
0,026320 
0,027820 
0,031710 
0,033160 
0,033730 
0,046970 
0,051850 
0,042570 
0,052550 
0,051490 
0,050970 
0,064350 
0,055070 
0,061750 
0,066230 
0,070500 
0,098550 
0,067230 
0,074300 
0,076700 
0,081510 
0,096700 
0,094500 
0,084530 
0,100220 
0,092030 
0,091930 
0,104340 
0,100740 
0,104320 
0,106850 
0,125680 
0,106390 
0,116230 
0,117650 
0,125810 
0,168350 
0,144380 
0,119270 
0,157330 
0,125240 
0,132840 
0,138010 
0,154830 
0,141240 
0,145920 
0,142020 
0,154490 
0,155800 
0,144950 
0,159070 
0,157470 
0,178160 
0,165570 
0,183260 
0,167530 
0,177320 
0,194650 
0,182890 
0,178200 
0,186030 
0,183480 
0,187400 
0,177170 
0,197310 
0,185160 
0,213890 
0,223120 
0,221990 
0,196320 
0,204320 
0,208760 
0,212150 
0,220260 
0,258760 
0,233180 
0,230690 
0,215530 
0,239590 
0,222830 
0,247770 
0,224310 
0,249890 
0,241360 
0,241670 
0,236430 
0,251500 
0,281550 
0,257970 
0,261390 
