0,000700 
0,004940 
0,010070 
0,018350 
0,030850 
0,035050 
0,027660 
0,050210 
0,056630 
0,066140 
0,087200 
0,057630 
0,066420 
0,064220 
0,071590 
0,091190 
0,125660 
0,092470 
0,110710 
0,132920 
0,099590 
0,159880 
0,126000 
0,127010 
0,163960 
0,137120 
0,158610 
0,149710 
0,164540 
0,193750 
0,191800 
0,198640 
0,170570 
0,182480 
0,231300 
0,194260 
0,219380 
0,232590 
0,167160 
0,240710 
0,249760 
0,236630 
0,232940 
0,181490 
0,279650 
0,271210 
0,279970 
0,323960 
0,245510 
0,261210 
0,301200 
0,308830 
0,309630 
0,337100 
0,325620 
0,330710 
0,291770 
0,348370 
0,294740 
0,324400 
0,271080 
0,392710 
0,351360 
0,380540 
0,398970 
0,379090 
0,411480 
0,430380 
0,417100 
0,361250 
0,427900 
0,444540 
0,305600 
0,455200 
0,511830 
0,433640 
0,385520 
0,381570 
0,470320 
0,485860 
0,417940 
0,508010 
0,395310 
0,541110 
0,426770 
0,507880 
0,572950 
0,534550 
0,554770 
0,472250 
0,540850 
0,385300 
0,562500 
0,561450 
0,420910 
0,481100 
0,419790 
0,537310 
0,582570 
0,545160 
