0,000750 
0,004080 
0,011260 
0,015330 
0,018310 
0,015380 
0,023520 
0,019480 
0,021250 
0,025290 
0,026820 
0,045570 
0,037670 
0,034180 
0,055040 
0,038620 
0,043810 
0,060850 
0,052850 
0,046470 
0,051410 
0,052330 
0,055700 
0,061070 
0,067760 
0,065670 
0,074820 
0,078250 
0,070850 
0,075330 
0,082210 
0,076090 
0,084930 
0,086300 
0,093620 
0,091300 
0,093140 
0,104460 
0,104070 
0,107560 
0,102000 
0,109060 
0,116590 
0,108870 
0,111260 
0,117110 
0,120750 
0,118100 
0,123360 
0,137140 
0,121100 
0,140390 
0,138770 
0,129720 
0,139310 
0,152380 
0,140050 
0,154540 
0,148180 
0,151320 
0,163110 
0,150080 
0,159160 
0,171030 
0,184140 
0,187890 
0,178550 
0,180450 
0,175440 
0,191530 
0,185780 
0,192470 
0,178870 
0,210740 
0,192920 
0,194200 
0,199780 
0,196310 
0,206180 
0,216170 
0,206580 
0,204780 
0,221580 
0,216550 
0,228080 
0,271910 
0,218380 
0,233800 
0,222620 
0,237560 
0,225810 
0,246700 
0,231070 
0,254190 
0,235170 
0,249920 
0,234640 
0,274130 
0,247320 
0,257280 
